ID_Cliente,Fecha_Registro,Plan,Ingreso_Mensual_MXN,Estatus,Fecha_Cancelacion,Pais
CUST-11234,2024-08-21,Basico,500.0,Cancelado,2025-01-17,Argentina
CUST-11235,2024-07-17,Pro,1200.0,Activo,,Colombia
CUST-11236,2023-09-25,Pro,1200.0,Activo,,Argentina
CUST-11237,2024-10-28,Basico,500.0,Activo,,Colombia
CUST-11238,2024-08-20,Pro,1200.0,Activo,,Mexico
CUST-11239,2024-02-29,Pro,1200.0,Activo,,Mexico
CUST-11240,2025-06-24,Enterprise,3500.0,Activo,,Peru
CUST-11241,2025-04-02,Enterprise,3500.0,Cancelado,2025-08-01,Chile
CUST-11242,2023-11-10,Basico,500.0,Activo,,Mexico
CUST-11243,2024-10-03,Basico,500.0,Activo,,Colombia
CUST-11244,03/06/2025,Pro,1200.0,Activo,,Mexico
CUST-11245,2024-04-22,Pro,1200.0,Cancelado,2024-07-09,Argentina
CUST-11246,2024-09-07,Basico,500.0,Cacnelado,,Chile
CUST-11247,2024-08-23,Basico,500.0,Activo,,Argentina
CUST-11248,2024-07-27,Basico,500.0,Activo,,Argentina
CUST-11249,2024-07-10,Basico,500.0,Activo,,Mexico
CUST-11250,2025-03-23,Basico,500.0,Activo,,Chile
CUST-11251,2025-01-11,Pro,1200.0,Cancelado,2025-12-04,Chile
CUST-11252,2024-02-26,Basico,500.0,Activo,,Mexico
CUST-11253,2023-09-13,Basico,500.0,Activo,,Mexico
CUST-11254,2025-04-03,Pro,1200.0,Activo,,Colombia
CUST-11255,2025-03-30,Basico,500.0,activo ,,Mexico
CUST-11256,2024-01-15,Basico,500.0,Activo,,Mexico
CUST-11257,2024-12-23,Enterprise,3500.0,Activo,,Argentina
CUST-11258,2024-06-24,Basico,500.0,Cancelado,2025-02-19,Peru
CUST-11259,2025-05-19,Basico,500.0,Activo,,Peru
CUST-11260,12/03/2024,Pro,1200.0,Cancelado,2024-05-30,Colombia
CUST-11261,2025-03-29,Basico,500.0,Activo,,Argentina
CUST-11262,2024-11-22,Pro,1200.0,Activo,,Argentina
CUST-11263,2023-08-21,Pro,1200.0,Activo,,Mexico
CUST-11264,24/04/2024,Basico,500.0,Activo,,Peru
CUST-11265,2024-08-28,Basico,500.0,Activo,,Chile
CUST-11266,2024-11-19,Basico,500.0,Cancelado,2025-10-25,Colombia
CUST-11267,07/06/2023,Pro,1200.0,Activo,,Peru
CUST-11268,2024-03-24,Basico,500.0,Activo,,Peru
CUST-11269,2024-05-06,Basico,500.0,Activo,,Colombia
CUST-11270,2023-08-08,Pro,1200.0,Activo,,Peru
CUST-11271,2025-07-14,Basico,500.0,Activo,,Chile
CUST-11272,2025-02-14,Basico,500.0,Cancelado,2025-12-14,Peru
CUST-11273,2024-08-08,Basico,500.0,Cancelado,2025-06-15,Colombia
CUST-11274,2023-09-02,Pro,1200.0,Activo,,Chile
CUST-11275,2024-03-28,Basico,500.0,Activo,,Peru
CUST-11276,2025-03-14,Basico,500.0,Activo,,Colombia
CUST-11277,2025-05-14,Basico,500.0,Activo,,Argentina
CUST-11278,2025-05-13,Pro,1200.0,Activo,,Chile
CUST-11279,2024-02-03,Basico,500.0,Activo,,Argentina
CUST-11280,2025-02-13,Basico,500.0,Activo,,Chile
CUST-11281,2023-12-24,Pro,1200.0,Activo,,Peru
CUST-11282,06/11/2023,Basico,500.0,Cancelado,2024-08-08,Mexico
CUST-11283,22/09/2023,Basico,500.0,Cancelado,2024-03-26,Argentina
CUST-11284,2025-06-30,Basico,500.0,Activo,,Peru
CUST-11285,2025-03-16,Basico,500.0,Activo,,Colombia
CUST-11286,2023-06-14,Pro,1200.0,Activo,,Chile
CUST-11287,2023-12-22,Basico,500.0,Activo,,Colombia
CUST-11288,2025-07-13,Enterprise,3500.0,Activo,,Mexico
CUST-11289,2023-11-20,Basico,500.0,Cancelado,2024-01-14,Chile
CUST-11290,2024-08-05,Pro,1200.0,Activo,,Argentina
CUST-11291,2023-11-29,Basico,500.0,Cancelado,2024-02-13,Mexico
CUST-11292,2023-10-02,Pro,1200.0,Activo,,Mexico
CUST-11293,2023-09-05,Pro,1200.0,Activo,,Chile
CUST-11294,2024-06-05,Basico,500.0,Cancelado,2025-04-22,Mexico
CUST-11295,2024-12-09,Basico,500.0,Activo,,Colombia
CUST-11296,19/06/2023,Pro,1200.0,Activo,,Chile
CUST-11297,05/08/2023,Enterprise,3500.0,activo ,,Argentina
CUST-11298,2024-05-20,Basico,500.0,Activo,,Peru
CUST-11299,2025-04-04,Pro,1200.0,Activo,,Colombia
CUST-11300,05/07/2025,Enterprise,3500.0,Activo,,Argentina
CUST-11301,2024-11-13,Basico,500.0,Activo,,Argentina
CUST-11302,2023-08-16,Pro,1200.0,Activo,,Peru
CUST-11303,2024-02-10,Pro,1200.0,Activo,,Argentina
CUST-11304,2024-08-01,Basico,,Activo,,Argentina
CUST-11305,2025-02-22,Pro,1200.0,Activo,,Argentina
CUST-11306,2025-07-06,Enterprise,3500.0,Activo,,Peru
CUST-11307,2024-07-27,Enterprise,3500.0,Activo,,Chile
CUST-11308,21/10/2023,Basico,500.0,Activo,,Colombia
CUST-11309,2023-11-14,Pro,1200.0,Activo,,Chile
CUST-11310,2024-10-29,Pro,,Activo,,Colombia
CUST-11311,2023-10-08,Pro,1200.0,Activo,,Chile
CUST-11312,2024-01-17,Pro,1200.0,Cancelado,2024-10-07,Colombia
CUST-11313,2024-11-05,Basico,500.0,Activo,,Chile
CUST-11314,2024-04-08,Pro,1200.0,Activo,,Mexico
CUST-11315,2024-04-30,Enterprise,3500.0,Activo,,Mexico
CUST-11316,2024-01-10,Basico,500.0,Cancelado,2024-04-30,Peru
CUST-11317,2025-05-14,Pro,1200.0,Activo,,Peru
CUST-11318,2024-01-01,Pro,1200.0,Cancelado,2024-09-18,Peru
CUST-11319,24/03/2025,Basico,500.0,Cancelado,2026-02-11,Peru
CUST-11320,2023-09-20,Enterprise,3500.0,Activo,,Chile
CUST-11321,2023-07-08,Basico,500.0,Activo,,Colombia
CUST-11322,2024-10-12,Basico,500.0,Activo,,Colombia
CUST-11323,2024-05-10,Basico,500.0,Activo,,Argentina
CUST-11324,2024-11-07,Basico,500.0,Cancelado,2025-07-03,Mexico
CUST-11325,2023-06-03,Pro,1200.0,Activo,,Chile
CUST-11326,2024-10-02,Basico,500.0,Cancelado,2024-11-09,Mexico
CUST-11327,28/01/2025,Basico,500.0,Activo,,Colombia
CUST-11328,2023-06-01,Enterprise,3500.0,Activo,,Peru
CUST-11329,2025-06-27,Basico,500.0,Activo,,Colombia
CUST-11330,2025-05-02,Pro,1200.0,Cancelado,2026-03-11,Mexico
CUST-11331,2025-06-23,Pro,1200.0,Activo,,Chile
CUST-11332,2024-06-15,Basico,500.0,Activo,,Mexico
CUST-11333,22/08/2023,Enterprise,3500.0,Activo,,Mexico
CUST-11334,21/05/2023,Basico,500.0,Activo,,Argentina
CUST-11335,2023-09-23,Basico,500.0,Activo,,Chile
CUST-11336,2024-05-08,Enterprise,3500.0,Cancelado,2025-03-29,Argentina
CUST-11337,2024-10-20,Pro,1200.0,Cancelado,2025-08-02,Mexico
CUST-11338,2024-04-17,Basico,500.0,Cancelado,2024-10-22,Argentina
CUST-11339,2023-12-12,Basico,500.0,Activo,,Colombia
CUST-11340,2025-02-07,Pro,1200.0,Activo,,Argentina
CUST-11341,2025-04-29,Pro,1200.0,Cancelado,2025-07-31,Colombia
CUST-11342,2025-06-16,Pro,1200.0,Activo,,Peru
CUST-11343,2025-06-19,Pro,1200.0,Activo,,Colombia
CUST-11344,2023-09-28,Basico,500.0,Activo,,Chile
CUST-11345,15/06/2024,Basico,500.0,Activo,,Argentina
CUST-11346,2023-05-24,Basico,500.0,Activo,,Mexico
CUST-11347,19/04/2024,Basico,500.0,Activo,,Chile
CUST-11348,2025-01-31,Basico,500.0,Cacnelado,,Chile
CUST-11349,2024-12-20,Basico,500.0,Activo,,Chile
CUST-11350,2023-09-14,Basico,500.0,Activo,,Chile
CUST-11351,2024-03-21,Enterprise,3500.0,Activo,,Argentina
CUST-11352,2024-09-30,Basico,500.0,Cancelado,2024-12-10,Chile
CUST-11353,2025-03-14,Pro,1200.0,Cancelado,2025-08-14,Mexico
CUST-11354,2024-04-12,Basico,500.0,Cancelado,2024-12-11,Peru
CUST-11355,2023-09-14,Pro,1200.0,Activo,,Colombia
CUST-11356,2024-02-19,Enterprise,3500.0,Activo,,Peru
CUST-11357,2025-06-02,Basico,500.0,Cancelado,2025-10-29,Peru
CUST-11358,2023-12-02,Pro,1200.0,Cancelado,2024-11-09,Argentina
CUST-11359,2024-09-15,Enterprise,3500.0,Activo,,Argentina
CUST-11360,2023-12-22,Basico,500.0,Activo,,Colombia
CUST-11361,04/11/2024,Basico,500.0,Activo,,Argentina
CUST-11362,2024-05-15,Basico,500.0,Activo,,Argentina
CUST-11363,2024-08-31,Pro,1200.0,Cancelado,2025-05-29,Argentina
CUST-11364,2025-02-22,Enterprise,3500.0,Activo,,Colombia
CUST-11365,2024-01-25,Enterprise,3500.0,Activo,,Colombia
CUST-11366,2024-10-05,Basico,500.0,Activo,,Argentina
CUST-11367,2024-12-12,Basico,500.0,Activo,,Peru
CUST-11368,2023-06-21,Basico,500.0,Activo,,Colombia
CUST-11369,2025-04-30,Pro,1200.0,Activo,,Argentina
CUST-11370,2025-02-13,Basico,500.0,Cancelado,2025-12-02,Chile
CUST-11371,2025-07-18,Pro,1200.0,Cancelado,2025-08-26,Chile
CUST-11372,2024-12-01,Basico,500.0,Activo,,Peru
CUST-11373,2024-06-20,Basico,500.0,Activo,,Mexico
CUST-11374,2024-05-01,Pro,1200.0,Activo,,Mexico
CUST-11375,2023-06-01,Basico,500.0,Activo,,Chile
CUST-11376,2023-12-31,Basico,500.0,Activo,,Colombia
CUST-11377,2024-09-03,Basico,500.0,Cancelado,2025-03-26,Chile
CUST-11378,2024-10-02,Pro,1200.0,Activo,,Chile
CUST-11379,2024-09-20,Enterprise,3500.0,Activo,,Colombia
CUST-11380,2024-04-22,Pro,1200.0,Activo,,Argentina
CUST-11381,2025-04-13,Basico,500.0,Activo,,Peru
CUST-11382,2023-05-23,Basico,500.0,Cancelado,2024-04-02,Colombia
CUST-11383,2024-09-30,Basico,,Activo,,Argentina
CUST-11384,2025-05-25,Basico,500.0,Cacnelado,,Chile
CUST-11385,2023-12-24,Pro,1200.0,Activo,,Chile
CUST-11386,2024-06-08,Basico,500.0,Activo,,Colombia
CUST-11387,2025-01-13,Pro,1200.0,Activo,,Colombia
CUST-11388,2024-01-31,Basico,500.0,Activo,,Chile
CUST-11389,2023-08-01,Basico,500.0,Activo,,Chile
CUST-11390,2024-11-26,Basico,500.0,Activo,,Argentina
CUST-11391,2025-04-27,Pro,1200.0,Activo,,Peru
CUST-11392,2023-10-25,Basico,500.0,Activo,,Chile
CUST-11393,2023-11-10,Basico,500.0,Activo,,Peru
CUST-11394,2024-01-10,Basico,500.0,Cancelado,2024-12-25,Chile
CUST-11395,2024-11-12,Basico,500.0,Activo,,Mexico
CUST-11396,2024-03-10,Pro,1200.0,Cancelado,2024-12-25,Argentina
CUST-11397,2024-05-22,Enterprise,3500.0,Activo,,Argentina
CUST-11398,2024-05-02,Pro,1200.0,Cancelado,2025-04-04,Colombia
CUST-11399,2024-08-13,Basico,500.0,Activo,,Argentina
CUST-11400,2024-02-01,Basico,500.0,Activo,,Colombia
CUST-11401,2024-02-23,Basico,500.0,Activo,,Peru
CUST-11402,2024-12-17,Basico,500.0,Activo,,Argentina
CUST-11403,2024-12-03,Basico,500.0,Activo,,Peru
CUST-11404,2023-11-22,Basico,500.0,Activo,,Chile
CUST-11405,2025-02-06,Basico,500.0,Activo,,Argentina
CUST-11406,2024-08-21,Basico,500.0,Activo,,Peru
CUST-11407,2023-12-04,Basico,500.0,Activo,,Mexico
CUST-11408,2024-04-03,Pro,1200.0,Activo,,Chile
CUST-11409,2023-06-18,Basico,500.0,Activo,,Colombia
CUST-11410,2025-02-15,Pro,1200.0,Activo,,Chile
CUST-11411,2024-11-14,Basico,500.0,Activo,,Argentina
CUST-11412,2023-08-09,Basico,500.0,Activo,,Peru
CUST-11413,2023-08-22,Basico,500.0,Activo,,Peru
CUST-11414,2024-10-21,Pro,1200.0,Cancelado,2025-09-27,Argentina
CUST-11415,2024-06-20,Pro,1200.0,Activo,,Mexico
CUST-11416,2024-08-10,Basico,500.0,Activo,,Chile
CUST-11417,2024-07-18,Basico,500.0,Cancelado,2025-01-06,Chile
CUST-11418,2024-03-14,Pro,1200.0,Activo,,Mexico
CUST-11419,2025-04-27,Basico,500.0,Cancelado,2025-12-23,Mexico
CUST-11420,2023-06-02,Pro,1200.0,Activo,,Chile
CUST-11421,2025-05-31,Pro,1200.0,Activo,,Mexico
CUST-11422,2024-08-28,Basico,500.0,Activo,,Peru
CUST-11423,2023-12-27,Pro,1200.0,Activo,,Mexico
CUST-11424,2023-06-26,Pro,1200.0,Activo,,Peru
CUST-11425,2025-03-26,Basico,500.0,Activo,,Mexico
CUST-11426,2024-01-19,Basico,500.0,Activo,,Argentina
CUST-11427,19/03/2024,Basico,500.0,Activo,,Chile
CUST-11428,2024-04-14,Pro,1200.0,Activo,,Chile
CUST-11429,2023-07-29,Enterprise,3500.0,Activo,,Peru
CUST-11430,2025-02-07,Basico,500.0,Activo,,Colombia
CUST-11431,2024-03-05,Basico,500.0,Cancelado,2024-11-14,Chile
CUST-11432,2024-12-25,Basico,500.0,Activo,,Mexico
CUST-11433,2023-07-01,Pro,1200.0,Activo,,Mexico
CUST-11434,2024-03-17,Pro,1200.0,Activo,,Chile
CUST-11435,2023-08-18,Enterprise,3500.0,Activo,,Chile
CUST-11436,2025-04-25,Pro,1200.0,Suspendido,,Chile
CUST-11437,2024-07-26,Basico,500.0,Activo,,Chile
CUST-11438,2024-12-02,Pro,1200.0,Activo,,Argentina
CUST-11439,2024-03-27,Basico,500.0,Activo,,Peru
CUST-11440,2025-06-04,Pro,1200.0,Cancelado,2025-11-22,Argentina
CUST-11441,2024-04-28,Pro,1200.0,Activo,,Peru
CUST-11442,2024-12-20,Basico,500.0,Activo,,Argentina
CUST-11443,2025-04-06,Basico,500.0,Activo,,Colombia
CUST-11444,2024-04-28,Basico,500.0,Activo,,Mexico
CUST-11445,2024-03-10,Pro,1200.0,Activo,,Mexico
CUST-11446,2023-12-13,Pro,1200.0,Cancelado,2024-07-01,Mexico
CUST-11447,2023-10-18,Enterprise,3500.0,Activo,,Argentina
CUST-11448,2023-06-07,Basico,500.0,Cancelado,2023-12-31,Argentina
CUST-11449,2024-03-21,Pro,1200.0,Activo,,Mexico
CUST-11450,2024-10-28,Basico,500.0,Activo,,Argentina
CUST-11451,2024-08-21,Basico,500.0,activo ,,Colombia
CUST-11452,2024-11-23,Basico,500.0,Activo,,Peru
CUST-11453,2023-09-13,Basico,500.0,Activo,,Argentina
CUST-11454,10/01/2024,Basico,500.0,Actvo,,Peru
CUST-11455,2023-11-16,Basico,500.0,Cancelado,2024-07-21,Argentina
CUST-11456,2025-05-07,Pro,1200.0,Activo,,Mexico
CUST-11457,23/09/2023,Basico,500.0,Activo,,Mexico
CUST-11458,2024-11-27,Basico,500.0,Activo,,Argentina
CUST-11459,2025-03-17,Basico,500.0,Activo,,Chile
CUST-11460,2023-06-09,Pro,1200.0,Cancelado,2023-08-18,Mexico
CUST-11461,2023-11-29,Pro,1200.0,Activo,,Chile
CUST-11462,2024-05-07,Pro,1200.0,Activo,,Chile
CUST-11463,2024-06-19,Pro,1200.0,Cancelado,2024-12-10,Mexico
CUST-11464,2025-02-01,Pro,1200.0,Activo,,Mexico
CUST-11465,2023-08-07,Basico,500.0,Cancelado,2023-09-07,Argentina
CUST-11466,2025-04-12,Pro,1200.0,Cancelado,2025-12-23,Colombia
CUST-11467,2023-05-30,Pro,1200.0,Activo,,Colombia
CUST-11468,2025-06-03,Enterprise,3500.0,Activo,,Chile
CUST-11469,2024-06-15,Basico,500.0,Cancelado,2025-04-04,Colombia
CUST-11470,2025-01-13,Basico,,Activo,,Colombia
CUST-11471,2025-03-13,Basico,500.0,Activo,,Peru
CUST-11472,2025-05-06,Pro,1200.0,Cancelado,2025-07-30,Chile
CUST-11473,2023-06-12,Basico,500.0,activo ,,Chile
CUST-11474,2025-01-08,Basico,500.0,Activo,,Colombia
CUST-11475,2024-04-13,Basico,500.0,Activo,,Chile
CUST-11476,2023-11-16,Pro,1200.0,Cancelado,2023-12-24,Argentina
CUST-11477,2025-02-13,Basico,500.0,Activo,,Chile
CUST-11478,2025-01-14,Pro,1200.0,Activo,,Chile
CUST-11479,2025-06-14,Basico,500.0,Activo,,Peru
CUST-11480,2023-11-04,Basico,500.0,Activo,,Mexico
CUST-11481,2023-12-30,Basico,500.0,Activo,,Colombia
CUST-11482,2024-02-16,Pro,1200.0,Cancelado,2024-06-04,Colombia
CUST-11483,2023-08-17,Basico,500.0,Cancelado,2024-03-01,Argentina
CUST-11484,2023-09-04,Enterprise,3500.0,Cancelado,2024-01-01,Mexico
CUST-11485,09/06/2024,Pro,1200.0,Activo,,Chile
CUST-11486,2024-03-25,Pro,1200.0,Activo,,Chile
CUST-11487,2024-07-28,Basico,500.0,Activo,,Colombia
CUST-11488,2024-12-08,Basico,500.0,Cancelado,2025-07-12,Argentina
CUST-11489,17/11/2024,Enterprise,3500.0,Activo,,Colombia
CUST-11490,2024-04-04,Pro,1200.0,Cancelado,2024-09-06,Colombia
CUST-11491,2025-03-04,Basico,500.0,Activo,,Mexico
CUST-11492,2024-06-29,Pro,1200.0,Activo,,Colombia
CUST-11493,2023-12-04,Basico,500.0,Activo,,Chile
CUST-11494,2023-10-27,Pro,1200.0,Activo,,Argentina
CUST-11495,2024-04-25,Enterprise,3500.0,Cancelado,2025-04-01,Colombia
CUST-11496,2024-09-26,Pro,1200.0,Activo,,Argentina
CUST-11497,2023-05-22,Pro,1200.0,Activo,,Argentina
CUST-11498,2024-02-09,Basico,500.0,Activo,,Mexico
CUST-11499,2025-07-19,Basico,500.0,Activo,,Peru
CUST-11500,2024-12-01,Basico,500.0,Activo,,Chile
CUST-11501,2023-09-18,Pro,1200.0,Activo,,Colombia
CUST-11502,2024-06-10,Enterprise,3500.0,cancelado,,Chile
CUST-11503,30/01/2025,Basico,500.0,Activo,,Argentina
CUST-11504,2023-11-22,Pro,1200.0,Activo,,Mexico
CUST-11505,2024-05-03,Enterprise,3500.0,Activo,,Peru
CUST-11506,26/12/2023,Basico,500.0,Activo,,Peru
CUST-11507,2025-02-08,Pro,1200.0,Activo,,Mexico
CUST-11508,29/08/2024,Enterprise,3500.0,Activo,,Colombia
CUST-11509,2024-07-03,Basico,500.0,Cancelado,2024-12-06,Mexico
CUST-11510,2024-08-31,Enterprise,3500.0,Cancelado,2024-12-22,Argentina
CUST-11511,12/10/2023,Pro,1200.0,Activo,,Peru
CUST-11512,2025-07-14,Basico,500.0,Activo,,Peru
CUST-11513,2024-04-08,Basico,500.0,Activo,,Mexico
CUST-11514,2023-07-23,Basico,500.0,Activo,,Chile
CUST-11515,2023-08-18,Basico,500.0,Activo,,Argentina
CUST-11516,2024-01-15,Basico,500.0,Cancelado,2024-12-20,Mexico
CUST-11517,2024-02-29,Basico,500.0,Cancelado,2024-04-06,Mexico
CUST-11518,2025-05-05,Basico,500.0,Activo,,Chile
CUST-11519,13/11/2024,Pro,1200.0,Activo,,Chile
CUST-11520,2023-11-24,Enterprise,3500.0,Actvo,,Peru
CUST-11521,2023-08-11,Basico,500.0,Activo,,Mexico
CUST-11522,2024-07-26,Enterprise,3500.0,Activo,,Argentina
CUST-11523,2023-10-18,Basico,500.0,Activo,,Peru
CUST-11524,2024-10-17,Pro,1200.0,Activo,,Chile
CUST-11525,2025-03-04,Basico,500.0,Cancelado,2025-05-14,Colombia
CUST-11526,2025-06-09,Basico,500.0,Activo,,Peru
CUST-11527,2023-10-26,Basico,500.0,Activo,,Mexico
CUST-11528,2024-12-10,Pro,1200.0,Activo,,Peru
CUST-11529,2024-09-10,Basico,500.0,Activo,,Colombia
CUST-11530,2023-12-09,Basico,500.0,Activo,,Chile
CUST-11531,20/03/2024,Basico,500.0,Activo,,Chile
CUST-11532,2023-10-12,Enterprise,3500.0,Activo,,Mexico
CUST-11533,2024-10-31,Pro,1200.0,Activo,,Argentina
CUST-11534,2025-06-21,Basico,500.0,Activo,,Chile
CUST-11535,2024-05-18,Enterprise,3500.0,Activo,,Argentina
CUST-11536,2024-08-01,Basico,500.0,Activo,,Colombia
CUST-11537,2025-02-03,Pro,1200.0,Activo,,Mexico
CUST-11538,2025-05-17,Enterprise,3500.0,Cancelado,2026-02-11,Peru
CUST-11539,2024-05-19,Basico,500.0,Activo,,Peru
CUST-11540,2023-06-08,Basico,500.0,Cancelado,2023-11-14,Peru
CUST-11541,2024-04-11,Basico,500.0,Activo,,Chile
CUST-11542,2024-09-27,Pro,1200.0,Activo,,Peru
CUST-11543,2023-08-14,Basico,500.0,Cancelado,2024-04-20,Colombia
CUST-11544,2025-04-13,Pro,1200.0,Activo,,Peru
CUST-11545,2024-11-26,Pro,1200.0,Activo,,Colombia
CUST-11546,2024-07-31,Basico,500.0,Activo,,Chile
CUST-11547,2025-01-18,Pro,1200.0,Cancelado,2025-08-17,Peru
CUST-11548,2023-10-19,Basico,500.0,Cancelado,2024-07-25,Colombia
CUST-11549,2023-10-13,Basico,500.0,Cancelado,2024-03-03,Mexico
CUST-11550,2025-04-12,Basico,500.0,Activo,,Colombia
CUST-11551,29/03/2024,Enterprise,3500.0,Activo,,Peru
CUST-11552,2025-01-12,Basico,500.0,Activo,,Argentina
CUST-11553,23/12/2023,Basico,500.0,Activo,,Peru
CUST-11554,27/07/2024,Basico,500.0,activo ,,Argentina
CUST-11555,2024-03-21,Basico,500.0,Activo,,Colombia
CUST-11556,2023-07-19,Basico,500.0,Cancelado,2023-11-23,Mexico
CUST-11557,2024-11-22,Basico,500.0,Activo,,Chile
CUST-11558,2023-08-12,Pro,1200.0,Cancelado,2023-11-23,Argentina
CUST-11559,2024-04-03,Basico,500.0,Cancelado,2024-12-13,Argentina
CUST-11560,2025-02-06,Basico,500.0,Cancelado,2025-05-23,Argentina
CUST-11561,2024-05-03,Basico,500.0,Activo,,Argentina
CUST-11562,2023-12-23,Basico,500.0,Activo,,Argentina
CUST-11563,2024-01-12,Basico,500.0,activo ,,Peru
CUST-11564,2025-05-04,Basico,500.0,Activo,,Mexico
CUST-11565,2024-06-18,Pro,1200.0,Activo,,Chile
CUST-11566,2023-08-04,Pro,1200.0,Cancelado,2024-03-04,Colombia
CUST-11567,2025-06-12,Enterprise,3500.0,Activo,,Argentina
CUST-11568,2024-04-07,Basico,500.0,Activo,,Chile
CUST-11569,2023-08-17,Basico,500.0,Activo,,Argentina
CUST-11570,2024-11-26,Pro,1200.0,Activo,,Mexico
CUST-11571,2024-02-13,Basico,500.0,Activo,,Argentina
CUST-11572,2024-12-11,Basico,500.0,Activo,,Peru
CUST-11573,2024-11-23,Basico,500.0,Activo,,Colombia
CUST-11574,2023-05-22,Basico,500.0,Activo,,Peru
CUST-11575,2024-05-24,Basico,500.0,Activo,,Chile
CUST-11576,2025-04-10,Pro,1200.0,Activo,,Peru
CUST-11577,2023-11-24,Pro,1200.0,Activo,,Argentina
CUST-11578,2023-10-21,Basico,500.0,Activo,,Mexico
CUST-11579,2023-06-21,Basico,500.0,Activo,,Colombia
CUST-11580,29/04/2024,Basico,500.0,Cancelado,2025-03-30,Chile
CUST-11581,2025-04-23,Basico,500.0,Activo,,Argentina
CUST-11582,2024-08-11,Basico,500.0,Activo,,Colombia
CUST-11583,2024-11-02,Enterprise,3500.0,Cancelado,2025-05-11,Mexico
CUST-11584,2024-04-18,Basico,500.0,Activo,,Peru
CUST-11585,2024-08-11,Basico,500.0,Suspendido,,Mexico
CUST-11586,2024-03-25,Pro,1200.0,Activo,,Peru
CUST-11587,2023-11-07,Basico,500.0,Activo,,Peru
CUST-11588,2023-08-15,Basico,500.0,Activo,,Colombia
CUST-11589,25/09/2023,Basico,500.0,Activo,,Chile
CUST-11590,2024-01-30,Basico,500.0,Activo,,Argentina
CUST-11591,2024-03-06,Pro,1200.0,Activo,,Peru
CUST-11592,2025-01-25,Basico,500.0,Activo,,Colombia
CUST-11593,2023-09-15,Pro,1200.0,Activo,,Chile
CUST-11594,2024-04-02,Basico,500.0,Activo,,Peru
CUST-11595,2023-11-27,Pro,1200.0,Cancelado,2024-06-27,Colombia
CUST-11596,2024-11-19,Pro,1200.0,Activo,,Chile
CUST-11597,2024-05-30,Pro,1200.0,Activo,,Mexico
CUST-11598,2024-12-30,Enterprise,3500.0,Activo,,Mexico
CUST-11599,2023-07-06,Basico,500.0,Activo,,Mexico
CUST-11600,2024-02-29,Basico,500.0,Cancelado,2024-09-08,Chile
CUST-11601,2023-11-08,Pro,1200.0,Activo,,Peru
CUST-11602,2024-07-08,Pro,1200.0,Actvo,,Mexico
CUST-11603,2024-03-25,Pro,1200.0,Activo,,Colombia
CUST-11604,2025-04-27,Basico,500.0,Activo,,Peru
CUST-11605,2025-04-21,Basico,500.0,Cancelado,2025-09-23,Mexico
CUST-11606,2024-03-21,Enterprise,3500.0,Activo,,Mexico
CUST-11607,2024-12-11,Basico,500.0,Activo,,Colombia
CUST-11608,2025-05-10,Basico,500.0,Activo,,Peru
CUST-11609,2024-05-12,Pro,1200.0,Cancelado,2024-09-26,Peru
CUST-11610,2023-09-05,Pro,1200.0,Activo,,Mexico
CUST-11611,2024-03-06,Pro,1200.0,Activo,,Peru
CUST-11612,2023-07-27,Enterprise,3500.0,Cancelado,2024-07-12,Colombia
CUST-11613,2025-02-01,Basico,500.0,Activo,,Colombia
CUST-11614,2025-04-19,Pro,1200.0,Activo,,Chile
CUST-11615,07/07/2024,Basico,500.0,Cancelado,2025-05-24,Peru
CUST-11616,2025-04-19,Basico,500.0,Activo,,Chile
CUST-11617,2023-06-18,Pro,1200.0,Activo,,Argentina
CUST-11618,2023-10-26,Pro,1200.0,Activo,,Chile
CUST-11619,2025-07-24,Pro,1200.0,Cancelado,2025-12-17,Colombia
CUST-11620,2025-02-16,Basico,500.0,Activo,,Peru
CUST-11621,2025-05-17,Basico,500.0,Cancelado,2026-02-13,Chile
CUST-11622,2024-11-28,Pro,1200.0,Activo,,Colombia
CUST-11623,2024-06-29,Basico,500.0,Activo,,Colombia
CUST-11624,2023-08-27,Pro,1200.0,Activo,,Argentina
CUST-11625,2024-05-12,Basico,500.0,Activo,,Colombia
CUST-11626,2023-10-21,Basico,500.0,Suspendido,,Argentina
CUST-11627,2025-03-27,Pro,1200.0,Activo,,Argentina
CUST-11628,09/07/2023,Basico,500.0,Activo,,Chile
CUST-11629,2023-05-17,Basico,500.0,Cancelado,2023-09-12,Argentina
CUST-11630,2024-04-22,Basico,500.0,Activo,,Chile
CUST-11631,2025-07-15,Pro,1200.0,Activo,,Colombia
CUST-11632,2023-10-28,Pro,1200.0,Activo,,Colombia
CUST-11633,2023-06-27,Basico,500.0,Activo,,Peru
CUST-11634,2023-07-24,Basico,500.0,Activo,,Colombia
CUST-11635,2024-12-24,Enterprise,3500.0,Activo,,Colombia
CUST-11636,2023-06-16,Pro,1200.0,Activo,,Mexico
CUST-11637,2024-11-02,Pro,1200.0,Activo,,Peru
CUST-11638,2025-04-08,Pro,1200.0,Activo,,Colombia
CUST-11639,2024-11-14,Basico,500.0,Activo,,Mexico
CUST-11640,2025-07-04,Basico,500.0,Actvo,,Mexico
CUST-11641,2023-07-20,Basico,500.0,Activo,,Mexico
CUST-11642,2024-04-21,Pro,1200.0,Activo,,Mexico
CUST-11643,2024-06-22,Basico,500.0,Activo,,Mexico
